query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.06323841124519493,d__Bacteria,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.18855432547863546,179991000
,superkingdom,0.011766797401052409,Eukaryota,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.011168057843610064,33491000
,superkingdom,0.003871789655716387,d__Archaea,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.005842042232339414,11020000
,superkingdom,0.9211230016980363,unclassified,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.794435574445415,11802000
,phylum,0.033825106834341166,d__Bacteria;p__Proteobacteria,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.1185280801953563,96274000
,phylum,0.01751334836374725,d__Bacteria;p__Bacteroidota,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.04425791214587082,49847000
,phylum,0.008325753128086323,Eukaryota;Viridiplantae:Chlorophyta,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.008128450466708846,23697000
,phylum,0.005174566066187929,d__Bacteria;p__Verrucomicrobiota,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.007688840072235043,14728000
,phylum,0.003395018461269279,d__Archaea;p__Thermoplasmatota,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.005495021385146142,9663000
,phylum,0.003170510875969572,d__Bacteria;p__Cyanobacteria,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.009276973326937816,9024000
,phylum,0.0015297433902893966,Eukaryota;Stramenopila:Ochrophyta,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.001359970032682048,4354000
,phylum,0.001469663895631729,d__Bacteria;p__Actinobacteriota,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.007083480277178152,4183000
,phylum,0.0009630286248927967,Eukaryota;Haptophyta:Haptophyta,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.0007184644940795333,2741000
,phylum,0.0008794092112756915,d__Bacteria;p__Planctomycetota,34374b56,D0121A_S27_L002_interleaved.fq.gz,0.0006563763099711344,2503000
