query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.11024255661570298,d__Bacteria,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.12652413510950217,1918000
,superkingdom,0.0085067249109093,Eukaryota,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.013519628566646624,148000
,superkingdom,0.8812507184733878,unclassified,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.8599562363238512,104000
,phylum,0.08799862053109553,d__Bacteria;p__Proteobacteria,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.10441294065868673,1531000
,phylum,0.022243936084607428,d__Bacteria;p__Bacteroidota,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.022111194450815455,387000
,phylum,0.005230486262788827,Eukaryota;Viridiplantae:Chlorophyta,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.009273436192436198,91000
,phylum,0.0032762386481204734,Eukaryota;Stramenopila:Ochrophyta,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.004246192374210425,57000
,phylum,0.8812507184733878,unclassified,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.8599562363238512,104000
,class,0.06276583515346591,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.07554503133504006,1092000
,class,0.025232785377629612,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.02886790932364664,439000
,class,0.022243936084607428,d__Bacteria;p__Bacteroidota;c__Bacteroidia,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.022111194450815455,387000
,class,0.005230486262788827,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.009273436192436198,91000
,class,0.0032762386481204734,Eukaryota;Stramenopila:Ochrophyta;Raphidophyceae,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.004246192374210425,57000
,class,0.8812507184733878,unclassified,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.8599562363238512,104000
,order,0.05908725140820784,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.07189392577531753,1028000
,order,0.022243936084607428,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.022111194450815455,387000
,order,0.01500172433613059,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,b5b33ce4,1903buk4_0m-2_interleaved.fq.gz,0.018478685354045662,261000
