query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.10201393812191231,d__Bacteria,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.1333488978841762,36405000
,superkingdom,0.047735405463721375,Eukaryota,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.058982914538871986,17035000
,superkingdom,0.022081302908959457,d__Archaea,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.05630718974205279,7880000
,superkingdom,0.8281693535054069,unclassified,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.751360997834899,1907000
,phylum,0.06407500917719125,d__Bacteria;p__Proteobacteria,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.09417085649030027,22866000
,phylum,0.04327430974911941,Eukaryota;Viridiplantae:Chlorophyta,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.054025119681844286,15443000
,phylum,0.026245365868694706,d__Bacteria;p__Bacteroidota,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.027237337635036957,9366000
,phylum,0.022081302908959457,d__Archaea;p__Thermoplasmatota,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.05630718974205279,7880000
,phylum,0.00581175409050532,d__Bacteria;p__Verrucomicrobiota,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.005598540752895218,2074000
,phylum,0.002956316569663989,Eukaryota;Stramenopila:Ochrophyta,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.0034757176565423497,1055000
,phylum,0.002096042458870771,d__Bacteria;p__Cyanobacteria,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.001994579966168241,748000
,phylum,0.0018718667948204213,d__Bacteria;p__Actinobacteriota,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.002694045243988427,668000
,phylum,0.001134889299254896,Eukaryota;Haptophyta:Haptophyta,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.001179085189609582,405000
,phylum,0.0009247246142076931,d__Bacteria;p__Planctomycetota,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.0008154947765586591,330000
,phylum,0.0008266477611856651,d__Bacteria;p__Marinisomatota,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.0006985257677089435,295000
,phylum,0.00036988984568307726,Eukaryota;Stramenopila:Bacillariophyta,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.00030299201087576906,132000
,phylum,0.00016252735643650364,d__Bacteria;p__Myxococcota_A,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.00013951725151954017,58000
,phylum,0.8281693535054069,unclassified,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.751360997834899,1907000
,class,0.04327430974911941,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.054025119681844286,15443000
,class,0.035156348514696144,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.05599386311995335,12546000
,class,0.028918660662495137,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.03817699337034689,10320000
,class,0.026245365868694706,d__Bacteria;p__Bacteroidota;c__Bacteroidia,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.027237337635036957,9366000
,class,0.022081302908959457,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.05630718974205279,7880000
,class,0.00581175409050532,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.005598540752895218,2074000
,class,0.002096042458870771,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.001994579966168241,748000
,class,0.0020203831722537782,Eukaryota;Stramenopila:Ochrophyta;Dictyochophyceae,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.002407964415115027,721000
,class,0.0018718667948204213,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.002694045243988427,668000
,class,0.001134889299254896,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,e354fc3d,Las19c138_5m-1_interleaved.fq.gz,0.001179085189609582,405000
