query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.08830091731166209,d__Bacteria,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.1367821920962436,43375000
,superkingdom,0.009268797153198786,Eukaryota,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.011881582086915025,4553000
,superkingdom,0.006693565789527256,d__Archaea,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.008495192063548379,3288000
,superkingdom,0.8957367197456119,unclassified,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.842841033753293,1681000
,phylum,0.052840083221706025,d__Bacteria;p__Proteobacteria,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.08788892529420485,25956000
,phylum,0.023032543595715136,d__Bacteria;p__Bacteroidota,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.03149454024607675,11314000
,phylum,0.009344120125891154,d__Bacteria;p__Verrucomicrobiota,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.01474206601791002,4590000
,phylum,0.006693565789527256,d__Archaea;p__Thermoplasmatota,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.008495192063548379,3288000
,phylum,0.004928565321303373,Eukaryota;Viridiplantae:Chlorophyta,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.005623577844884138,2421000
,phylum,0.002628161020158056,Eukaryota;Haptophyta:Haptophyta,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0032848261483848216,1291000
,phylum,0.0010199137653750473,d__Bacteria;p__Planctomycetota,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0008396410760483861,501000
,phylum,0.0010076992292627712,d__Bacteria;p__Cyanobacteria,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0007784244938675594,495000
,phylum,0.0009344120125891152,d__Bacteria;p__Actinobacteriota,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0009544221676374365,459000
,phylum,0.0006717994861751808,Eukaryota;Stramenopila:Ochrophyta,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0010858986907303486,330000
,phylum,0.0005374395889401447,Eukaryota;Stramenopila:Bacillariophyta,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0008639885803248513,264000
,phylum,0.00036643608336828047,Eukaryota;Alveolata:Ciliophora,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0002949526232348929,180000
,phylum,0.00013639565325374885,Eukaryota;Alveolata:Dinophyta,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0007283381993559737,67000
,phylum,0.00012214536112276016,d__Bacteria;p__Marinisomatota,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,8.417280049863689e-05,60000
,phylum,0.8957367197456119,unclassified,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.842841033753293,1681000
,class,0.027686281854492303,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.053105385041867244,13600000
,class,0.025153801367213735,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.03478354025233753,12356000
,class,0.023032543595715136,d__Bacteria;p__Bacteroidota;c__Bacteroidia,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.03149454024607675,11314000
,class,0.009344120125891154,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.01474206601791002,4590000
,class,0.006693565789527256,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.008495192063548379,3288000
,class,0.004928565321303373,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.005623577844884138,2421000
,class,0.002628161020158056,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0032848261483848216,1291000
,class,0.0010076992292627712,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0007784244938675594,495000
,class,0.0009344120125891152,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0009544221676374365,459000
,class,0.0005740831972769727,d__Bacteria;p__Planctomycetota;c__Planctomycetia,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0004229509314311672,282000
,class,0.00051097476069688,Eukaryota;Stramenopila:Ochrophyta;Raphidophyceae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0007366859151079048,251000
,class,0.0004458305680980746,d__Bacteria;p__Planctomycetota;c__Phycisphaerae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.00041669014461721897,219000
,class,0.00036643608336828047,Eukaryota;Alveolata:Ciliophora;Spirotrichea,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0002949526232348929,180000
,class,0.00026871979447007236,Eukaryota;Stramenopila:Bacillariophyta;Coscinodiscophyceae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0004521679365629254,132000
,class,0.00026871979447007236,Eukaryota;Stramenopila:Bacillariophyta;Bacillariophyceae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.00041182064376192595,132000
,class,0.00016082472547830086,Eukaryota;Stramenopila:Ochrophyta;Dictyochophyceae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.00034921277562244393,79000
,class,0.00013639565325374885,Eukaryota;Alveolata:Dinophyta;Dinophyceae,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0007283381993559737,67000
,class,0.00012214536112276016,d__Bacteria;p__Marinisomatota;c__Marinisomatia,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,8.417280049863689e-05,60000
,class,0.8957367197456119,unclassified,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.842841033753293,1681000
,order,0.02254803366326152,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.03107228495762491,11076000
,order,0.022032987390527222,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.047417808042884986,10823000
,order,0.019184964720348193,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.026033047215375936,9424000
,order,0.006693565789527256,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.008495192063548379,3288000
,order,0.00544564735005639,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.005715402718155378,2675000
,order,0.004928565321303373,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.005623577844884138,2421000
,order,0.003898472775834762,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.009026663299754644,1915000
,order,0.0031309927567800856,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0031916099891549253,1538000
,order,0.0028358081340667486,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.005062193960566783,1393000
,order,0.002628161020158056,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae;Isochrysidales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0032848261483848216,1291000
,order,0.0017629647122051717,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__SAR86,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.002316491121160833,866000
,order,0.0011929530269656242,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Pelagibacterales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.001386416457799862,586000
,order,0.0010076992292627712,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__PCC-6307,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0007784244938675594,495000
,order,0.0008244811875786311,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0008632929373455238,405000
,order,0.0005740831972769727,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0004229509314311672,282000
,order,0.00054151110097757,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Actinomarinales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0006573826154645608,266000
,order,0.00051097476069688,Eukaryota;Stramenopila:Ochrophyta;Raphidophyceae;Chattonellales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0007366859151079048,251000
,order,0.0005069032486594546,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA7985,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.0004132119297205811,249000
,order,0.0004641523722664886,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.00041669014461721897,228000
,order,0.0004458305680980746,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales,d1ba9b4a,Las19c135_5m-1_interleaved.fq.gz,0.00041669014461721897,219000
