query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.06612091970033582,d__Bacteria,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.20863164917326496,248549000
,superkingdom,0.005860324282450128,Eukaryota,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.008095813275109678,22029000
,superkingdom,0.0011963265830577064,d__Archaea,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.0012490719874667156,4497000
,superkingdom,0.9268224294341564,unclassified,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.7820234655641587,20474000
,phylum,0.040437807112357047,d__Bacteria;p__Proteobacteria,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.11076313685773491,152006000
,phylum,0.01064323636534862,d__Bacteria;p__Bacteroidota,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.019242011054309928,40008000
,phylum,0.0063532736172079475,d__Bacteria;p__Cyanobacteria,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.06508217660590015,23882000
,phylum,0.004583125277500148,d__Bacteria;p__Verrucomicrobiota,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.006509880045246091,17228000
,phylum,0.0038895910542332056,Eukaryota;Viridiplantae:Chlorophyta,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.004928879165460981,14621000
,phylum,0.001460758120429145,d__Bacteria;p__Actinobacteriota,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.004521229565456305,5491000
,phylum,0.0013351930443332505,d__Bacteria;p__SAR324,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.0013742075357540578,5019000
,phylum,0.0012545866501445728,Eukaryota;Stramenopila:Ochrophyta,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.002117439620727854,4716000
,phylum,0.0011963265830577064,d__Archaea;p__Thermoplasmatota,bb89405f,D0078A_S11_L002_interleaved.fq.gz,0.0012490719874667156,4497000
