query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.028521739130434785,d__Bacteria,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.036029742003093966,164000
,superkingdom,0.02208695652173913,Eukaryota,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.030166175956884075,127000
,superkingdom,0.949391304347826,unclassified,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.933804082040022,0
,phylum,0.028521739130434785,d__Bacteria;p__Proteobacteria,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.036029742003093966,164000
,phylum,0.02208695652173913,Eukaryota;Viridiplantae:Chlorophyta,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.030166175956884075,127000
,phylum,0.949391304347826,unclassified,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.933804082040022,0
,class,0.02208695652173913,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.030166175956884075,127000
,class,0.018434782608695653,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.023329507460452117,106000
,class,0.01008695652173913,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.012700234542641848,58000
,class,0.949391304347826,unclassified,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.933804082040022,0
,order,0.02208695652173913,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.030166175956884075,127000
,order,0.018434782608695653,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.023329507460452117,106000
,order,0.01008695652173913,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.012700234542641848,58000
,order,0.949391304347826,unclassified,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.933804082040022,0
,family,0.02208695652173913,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales;Mamiellaceae,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.030166175956884075,127000
,family,0.018434782608695653,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.023329507460452117,106000
,family,0.01008695652173913,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.012700234542641848,58000
,family,0.949391304347826,unclassified,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.933804082040022,0
,genus,0.02208695652173913,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales;Mamiellaceae;Ostreococcus,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.030166175956884075,127000
,genus,0.018434782608695653,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LGRT01,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.023329507460452117,106000
,genus,0.01008695652173913,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.012700234542641848,58000
,genus,0.949391304347826,unclassified,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.933804082040022,0
,species,0.02208695652173913,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae;Mamiellales;Mamiellaceae;Ostreococcus;Ostreococcus lucimarinus,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.030166175956884075,127000
,species,0.018434782608695653,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__LGRT01;s__LGRT01 sp001642945,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.023329507460452117,106000
,species,0.01008695652173913,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp018666055,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.012700234542641848,58000
,species,0.949391304347826,unclassified,56f7e1e4,1903buk1_0m-1_interleaved.fq.gz,0.933804082040022,0
