query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank
,superkingdom,0.07370065115284356,d__Bacteria,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.1363294049726842,90978000
,superkingdom,0.02059985774764951,Eukaryota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.03391565671072317,25429000
,superkingdom,0.01394899329728959,d__Archaea,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.04442863001816278,17219000
,superkingdom,0.8917504978022174,unclassified,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.7853263082984299,4494000
,phylum,0.041741667787295475,d__Bacteria;p__Proteobacteria,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.08848085763729616,51527000
,phylum,0.016547772000913785,d__Bacteria;p__Bacteroidota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.030593769782918424,20427000
,phylum,0.013970865811316352,Eukaryota;Viridiplantae:Chlorophyta,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.025489616066694958,17246000
,phylum,0.011346164128104883,d__Archaea;p__Thermoplasmatota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.04073091229709781,14006000
,phylum,0.004919695469797299,d__Bacteria;p__Actinobacteriota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.008141666773842747,6073000
,phylum,0.004473334165028929,d__Bacteria;p__Verrucomicrobiota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0036371275095279532,5522000
,phylum,0.00411527300947971,Eukaryota;Haptophyta:Haptophyta,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.004449093504700743,5080000
,phylum,0.002602829169184706,d__Archaea;p__Thermoproteota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0036977177210649587,3213000
,phylum,0.00224233773429918,d__Bacteria;p__SAR324,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0026002346441682633,2768000
,phylum,0.0018405315506964369,Eukaryota;Stramenopila:Bacillariophyta,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.003295021456651562,2272000
,phylum,0.0010863348633291911,d__Bacteria;p__Planctomycetota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0007696671682507291,1341000
,phylum,0.0009648208965138453,d__Bacteria;p__Marinisomatota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0007845289182503718,1191000
,phylum,0.0009567199653928224,d__Bacteria;p__Cyanobacteria,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0007330843990208394,1181000
,phylum,0.0006731873761570156,Eukaryota;Stramenopila:Ochrophyta,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0006819256826759153,831000
,phylum,0.00037669329712757183,d__Bacteria;p__Nitrospinota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0003100961298002381,465000
,phylum,0.00013690573594528956,d__Bacteria;p__Chloroflexota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0001017458269206311,169000
,phylum,0.00010288182523699273,d__Bacteria;p__Gemmatimonadota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,7.230812980595413e-05,127000
,phylum,9.72111734522766e-05,d__Bacteria;p__Latescibacterota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,6.744948076760938e-05,120000
,phylum,5.427623851085444e-05,d__Bacteria;p__Myxococcota,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,3.6868572114498354e-05,67000
,phylum,0.8917504978022174,unclassified,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.7853263082984296,4494000
,class,0.02256433354449761,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.03558531716260612,27854000
,class,0.019177334242797862,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.05289554047469001,23673000
,class,0.016547772000913785,d__Bacteria;p__Bacteroidota;c__Bacteroidia,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.030593769782918424,20427000
,class,0.013912539107244985,Eukaryota;Viridiplantae:Chlorophyta;Prasinophyceae,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.02542759684073491,17174000
,class,0.011346164128104883,d__Archaea;p__Thermoplasmatota;c__Poseidoniia,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.04073091229709781,14006000
,class,0.004919695469797299,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.008141666773842747,6073000
,class,0.004423108392078586,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.00359740090856737,5460000
,class,0.00411527300947971,Eukaryota;Haptophyta:Haptophyta;Prymnesiophyceae,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.004449093504700743,5080000
,class,0.002602829169184706,d__Archaea;p__Thermoproteota;c__Nitrososphaeria,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0036977177210649587,3213000
,class,0.00224233773429918,d__Bacteria;p__SAR324;c__SAR324,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0026002346441682633,2768000
,class,0.0013941702459280669,Eukaryota;Stramenopila:Bacillariophyta;Coscinodiscophyceae,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0022501261105228334,1721000
,class,0.0010344889041546436,d__Bacteria;p__Planctomycetota;c__Planctomycetia,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.000727368341328669,1277000
,class,0.0009648208965138453,d__Bacteria;p__Marinisomatota;c__Marinisomatia,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0007845289182503718,1191000
,class,0.0009567199653928224,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0007330843990208394,1181000
,class,0.0004463613047683701,Eukaryota;Stramenopila:Bacillariophyta;Bacillariophyceae,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0010448953461287284,551000
,class,0.00037912357646387873,Eukaryota;Stramenopila:Ochrophyta;Pelagophyceae,e30b74ca,Las19c107_5m-2_interleaved.fq.gz,0.0003049516778772848,468000
